1,0.379993053
9,1.3167740430649995
13,2.139052687613333
17,3.3981135247450025
18,3.66111485216
21,4.144628270109
23,4.214165637950002
25,4.799182327233331
26,4.949822476051668
28,5.208117133445001
29,5.408820735536997
31,5.644276731655003
32,5.849839828076662
33,6.087717702690002
36,6.388496892604665
37,6.602362649444003
38,6.770902312176333
40,6.952775541420002
41,7.032349756950001
46,7.49250015705833
48,7.714384200581661
50,7.891167038476664
51,7.9830463396166715
53,8.15641232680667
54,8.2446074673925
55,8.310558646370001
56,8.350522945468002
59,8.688060595395006
62,8.835320933348333
69,9.244260172806339
70,9.291069684144997
72,9.36237589302083
81,9.712333807238839
82,9.727046477715335
83,9.718126990422999
85,9.826067268502502
86,9.865322780156667
89,9.833457017647504
95,9.837327355500001
96,9.812328341337498
98,9.812696868224998
100,9.767210405030001
102,9.748344351695003
103,9.735425334005004
104,9.6109159935325
107,9.490419604170834
108,9.43244358779167
109,9.38350160124
110,9.266951723585
111,9.197807155843334
112,9.187152524456002
116,9.10143020076167
118,9.027502440100838
120,8.864248835307501
121,8.8000681170575
128,8.226949986324831
129,8.183576894555001
130,8.115830976855
132,8.091757852309998
135,8.1714860753125
137,7.592831800349999
138,7.581110220170001
139,7.53301488924
140,7.493814634974997
142,7.266121079656665
143,7.211950203482502
144,7.041534030636667
146,6.834993701824003
148,6.678446380000004
151,6.360161080613666
152,6.24547813077452
153,6.12793261764
154,5.727715271810002
155,5.592310394400665
159,5.032734951214835
161,4.630083038676665
162,4.483326800144999
163,4.316880101592
165,3.765782875255
167,3.521168303195001
168,3.402031913938334
177,0.30942412517000006
196,0.12417472476916665
197,0.16211657971833332
198,0.3418697522050001
200,1.0442198338600002
201,1.4722791911599995
203,1.7460315112016673
207,1.9238791666200004
209,1.7836946421141673
210,1.3761864763691662
211,1.378635602281666
212,1.4049141877150004
213,1.4962070050700005
217,1.9271308666033347
220,2.066507401590001
221,1.8819727388066678
225,2.1389815713999996
230,1.8659616306300006
235,2.0729564603099995
237,1.9567659091400003
241,2.110881194150001
242,2.1373542307599998
243,2.367002502728333
244,2.750739900638334
246,2.4321211620140004
250,2.450296815680501
251,2.4611267485373345
252,2.429899373088001
255,2.4445290300725016
256,2.8956231195703332
260,2.54534221162
263,2.187226085223333
264,2.1882554429066645
265,2.2210065032466657
266,2.1858398735533324
268,2.2783228391741654
271,2.4779534944600017
272,2.367839844853833
276,2.550448452107668
277,2.6483260464229996
278,2.3356203542578315
279,2.357708473676666
282,2.7424408739833326
284,3.3872437952299994
289,3.8203734233500013
291,2.3807099621141656
292,2.3144290552024995
298,2.1351161087419994
300,2.3615595581308324
301,2.7294231497109998
304,2.6536101452310006
305,2.6130526835620005
307,3.529749155500001
308,9.049567144430478
310,10.525888850920003
312,9.671966056227497
313,9.263604951225002
315,8.996590742430001
320,8.589690853475
324,7.366591258543332
326,8.301811060144999
327,8.253642936279999
329,7.167044297266668
332,7.550593224339999
336,6.590316124323336
337,7.09503633894
340,6.545088151841332
342,6.215398781018003
343,6.018409672331664
344,5.908261053129996
