1,0.37999305
9,1.32333043
13,2.13795090
17,3.41597758
18,3.68239675
21,4.13349630
23,4.31057941
25,4.78507428
26,4.97108279
28,5.19741886
29,5.41225863
31,5.65217983
32,5.85306151
33,6.02941224
36,6.40601115
37,6.60516942
38,6.76136359
40,6.97051286
41,7.03502362
46,7.49523184
48,7.72008839
50,7.91517233
51,7.99994745
53,8.13996905
54,8.22723839
55,8.30394854
56,8.35905055
59,8.68037097
62,8.83047567
69,9.23900048
70,9.26421073
72,9.35620417
81,9.69384601
82,9.73025908
83,9.72397368
85,9.84303596
86,9.86766019
89,9.81416092
95,9.82909044
96,9.81773230
98,9.80626991
100,9.75391451
102,9.73557446
103,9.71177188
104,9.61841497
107,9.50317818
108,9.46778470
109,9.37561221
110,9.25716476
111,9.21341743
112,9.16818309
116,9.09661542
118,9.01764473
120,8.85241372
121,8.81012254
128,8.23133632
129,8.20908970
130,8.10723045
132,8.09193096
135,8.40036213
137,7.62601411
138,7.57486700
139,7.53139564
140,7.49017833
142,7.24503226
143,7.20560622
144,7.02344661
146,6.82576781
148,6.68842226
151,6.36406369
152,6.24301731
153,6.17837626
154,5.77596432
155,5.58121721
159,5.03136127
161,4.63062159
162,4.44564281
163,4.29824699
165,3.76540946
167,3.52457150
168,3.40271936
177,0.33087956
196,0.10993493
197,0.14736656
198,0.30977498
200,1.08137077
201,1.41557219
203,1.74251870
207,1.91969949
209,1.72943017
210,1.34879855
211,1.36145099
212,1.39839080
213,1.46456094
217,1.93816036
220,2.10269767
221,1.89075833
225,2.14357174
230,1.86625796
235,2.06662591
237,1.92948860
241,2.10813640
242,2.13730975
243,2.37590053
244,2.77220579
246,2.43667700
250,2.45737561
251,2.47327939
252,2.42524748
255,2.44869519
256,2.95513535
260,2.56108718
263,2.15657803
264,2.18273561
265,2.21201054
266,2.17430801
268,2.27373866
271,2.47070484
272,2.35655773
276,2.62639167
277,2.63522511
278,2.33972994
279,2.36395134
282,2.75046004
284,3.42238745
289,3.90618511
291,2.40213239
292,2.34156123
298,2.12873235
300,2.35539771
301,2.72120897
304,2.65173352
305,2.64764221
307,3.66712741
308,9.14126215
310,10.51792504
312,9.67435519
313,9.30039157
315,8.95856527
320,8.62249977
324,7.36580944
326,8.33003252
327,8.28779628
329,7.17817451
332,7.50327798
336,6.74480211
337,7.10952642
340,6.52459229
342,6.20587661
343,6.05953251
344,5.93015353
345,5.65815832
347,5.17972728
349,4.99069212
350,4.83427497
351,4.54511193
355,4.10775260
356,3.94007379
358,3.39700905
359,3.21179909
362,2.57057863
363,2.25197741
366,0.33382062
392,2.25298654
394,2.60128122
397,3.80727160
398,3.92193526
403,5.05574254
406,5.42263979
407,5.55003051
408,5.65546009
410,5.99685933
415,6.66312225
416,6.70421320
417,6.78236091
418,6.86746670
419,6.97931948
420,7.16571354
421,7.24971410
428,7.97783741
430,8.19315349
431,8.22777039
432,8.28486679
437,8.67067536
439,8.76587075
441,8.88571149
442,8.94733633
443,9.00142208
444,9.03331549
445,9.11890520
448,9.25532334
449,9.29641281
451,9.37178446
453,9.50233082
457,9.63623058
458,9.61268328
459,9.60705618
461,9.62242983
464,9.67091890
465,9.65699035
468,9.69044993
470,9.65935796
471,9.67062264
472,9.66679289
473,9.64914048
474,9.67821443
475,9.63814190
477,9.55819071
478,9.57530822
481,9.51209215
482,9.48331589
483,9.45313425
484,9.46448877
486,9.38660881
487,9.32403329
489,9.29135940
492,9.09257249
493,9.01236625
496,8.90887112
499,8.66572266
501,8.63915094
507,8.14188870
514,7.55922453
516,7.38229750
519,7.23846711
520,7.24053307
525,6.62130675
529,6.05174605
530,6.00807842
531,5.81126259
533,5.58324632
535,5.15998271
538,4.87506180
539,4.81985864
541,4.25221753
543,4.43171672
544,4.08373198
545,3.90585387
549,3.00750941
552,2.27623582
553,1.91833404
554,1.11662271
555,0.50502428
577,0.04293430
578,0.04924988
579,0.11602739
580,0.14814416
581,0.18151317
588,0.29066115
590,0.32943549
591,1.47260269
593,1.53129636
594,1.45913428
595,1.14750056
597,0.46447346
598,0.46235560
600,0.52552319
602,0.60290507
603,0.69881199
604,0.80180271
605,0.86788801
606,0.86667144
607,0.90607182
609,0.91216293
612,0.90791311
613,0.93497368
615,0.96458366
618,1.12048260
621,1.18888584
622,1.21020000
624,1.22441985
626,1.31509131
628,1.35070342
630,1.36140859
631,1.43657153
634,1.86455915
635,1.97452831
638,2.07451106
639,2.13395174
641,2.28856237
642,2.40119719
644,2.66752581
645,2.53253077
646,2.48600446
647,2.50209688
650,2.62157880
651,2.88452250
654,3.79536354
655,4.19776507
657,4.73190479
659,4.88897592
660,4.92699791
666,3.91344813
667,4.02723171
668,3.87984598
671,4.87114871
673,5.60825978
674,5.13596048
675,5.01261534
677,4.16088202
678,4.33264658
680,4.63435231
681,4.32816996
682,5.91564485
684,6.40618851
687,7.37925701
688,7.01848981
689,5.61565976
690,4.74490135
691,4.15802485
693,4.72373197
695,4.86868798
699,3.63200731
700,3.45241342
703,2.80473068
704,3.07291239
705,2.92149369
708,1.95959289
710,1.73593016
711,1.62609147
713,1.44172524
714,1.45006592
716,1.36814103
719,1.75746211
720,1.69154387
721,1.59929049
723,1.17811349
727,0.92771736
732,0.61685505
736,0.42978864
737,1.37342543
739,0.32145131
740,0.23771609
741,0.15958877
746,0.09347133
759,0.03818204
760,0.06151035
762,0.21368473
767,0.44151979
768,0.55424612
773,0.77083657
776,1.27390100
777,1.46138106
781,2.85216895
782,2.90543483
785,2.72618016
787,3.69343095
788,4.02583470
790,4.94122762
791,5.05444642
792,5.40310379
796,6.61168263
797,6.47549077
799,7.17414430
800,7.33537865
801,7.52600849
807,8.15587116
808,7.87371817
809,6.35847840
811,7.71962596
812,7.73913335
813,8.65868084
815,8.70359254
820,9.20026773
821,9.19087267
822,9.29566821
823,9.40886085
825,9.40931624
826,9.35803543
831,9.52043733
834,9.72798295
835,9.65333216
837,9.56735539
840,9.73837662
841,9.71457861
842,9.72675974
843,9.72079327
845,9.77825622
847,9.74411321
849,9.75532547
854,9.64593256
856,9.57435114
857,9.54498418
858,9.54993252
859,9.55435045
860,9.50726955
862,9.41284154
864,9.24004684
866,9.14110943
867,9.08994487
872,8.79430213
873,8.76318019
874,8.73239617
875,8.70496298
879,8.26661154
882,8.13489796
884,8.00924959
885,7.94834789
886,7.80485268
887,7.75984707
889,7.44128347
890,7.38148591
891,7.33279241
892,7.17329198
894,6.90892834
897,6.64848254
898,6.57660161
902,6.02985361
905,5.80610554
906,5.53117870
907,5.46130576
908,5.30052107
909,5.09286222
910,4.86569153
913,4.02382322
914,3.96363463
916,3.69499991
918,3.24212720
919,3.18530847
920,3.03993186
921,2.90750631
922,2.63085376
923,2.31754254
924,2.06221045
927,0.77411349
940,0.37999305
947,0.08873084
948,1.65071309
950,0.84158323
951,1.29411815
958,2.44544882
959,2.29414083
961,1.77767135
963,2.12454724
964,2.37329380
965,2.51299629
966,2.84568832
967,3.21220709
968,3.82588318
970,3.98596772
971,3.99645375
972,3.44600268
974,4.04671924
976,3.18610681
977,3.50804624
979,4.36584453
983,5.82367625
986,6.53835594
987,6.98457457
989,4.02529182
990,3.54576225
992,4.57773602
993,4.48717459
994,3.48361038
995,3.00655261
996,2.75878421
1005,3.54454384
1007,5.71497065
1009,2.77218586
1011,1.54560990
1018,1.75886657
1020,1.49853842
1021,1.17844173
1022,1.25281268
1025,1.61522839
1028,2.06111389
1030,3.32902113
1031,4.76202647
1037,5.91501512
1042,5.90349259
1043,7.86387308
1044,7.24856792
1045,9.00428121
1049,8.93713926
1051,8.88597227
1055,8.62835627
1056,8.63322533
1057,8.50570798
1059,8.37835209
1060,8.33940980
1062,8.26041860
1063,8.26977085
1066,8.12341705
1068,8.01292589
1069,7.88036598
1070,7.06827463
1071,7.64604631
1072,7.51459358
1076,7.21268250
1077,7.13246257
1078,6.97052170
1079,6.78018602
1081,6.47065966
1082,6.34597386
1084,6.13176865
1086,5.63696583
1088,5.34992011
1089,4.62338553
1090,3.35203636
1092,3.44106316
1095,3.69998268
1096,3.78179066
1097,3.02591839
1101,2.74796091
1105,1.21173774
1106,1.06816569
1109,0.27485171
1134,0.93137321
1138,2.24757036
1140,2.62771380
1147,4.34791479
1149,4.90936716
1152,5.23003938
1153,5.42379651
1156,6.00031918
1158,6.16976836
1159,6.34950614
1160,6.46480536
1161,6.49131799
1166,7.07209396
1167,7.22955467
1170,7.52271386
1171,7.60176547
1174,5.91175924
1175,8.27502023
1176,8.05323399
1178,8.16532386
1179,8.17065851
1182,8.42424801
1186,8.78710882
1187,8.72607376
1188,8.88469187
1189,8.93737046
1191,9.01028804
1194,9.14445723
1196,9.51246266
1197,9.54479480
1200,9.61541397
1202,9.72052017
1204,9.88148897
1207,9.84009420
1208,9.78118425
1210,9.97176507
1211,9.94511064
1212,9.85655616
1214,9.94517674
1216,9.87208440
1217,9.84552122
1218,9.84952369
1219,9.88903907
1221,9.84065137
1222,9.69550719
1223,9.73036768
1224,9.77099899
1227,9.80818665
1229,9.83026718
1230,9.79531129
1232,9.70800486
1233,9.68355097
1235,9.68109232
1239,9.37005241
1240,9.32168632
1242,9.14574785
1246,8.88348356
1248,8.89110367
1251,8.58589917
1252,8.42361022
1254,8.37946245
1258,8.12623634
1259,7.97516857
1260,7.91190137
1261,7.88269884
1262,7.66787793
1264,7.45666319
1265,7.41832733
1266,7.29951145
1267,7.29317131
1272,6.51671114
1273,6.38518185
1274,6.21396235
1277,5.87087376
1278,5.74987920
1280,5.41841292
1283,4.94268669
1285,4.70955146
1287,3.99524562
1288,4.03619425
1289,3.95275581
1291,3.44580451
1293,3.06821167
1294,2.95919065
1295,2.83814485
1296,2.66232892
1300,1.17864828
1301,0.72320960
1302,0.28999043
1326,2.15891060
1332,3.66886887
1334,4.16945964
1335,4.44935722
1336,4.57532865
1338,4.96294747
1339,5.14616343
1340,5.12598240
1341,5.21597830
1342,5.48671862
1346,6.09158494
1348,6.32538148
1350,6.61069426
1353,6.89648309
1354,6.98347645
1356,7.33795876
1357,7.35393798
1358,7.47654783
1361,7.74865782
1365,8.04577638
1370,8.36731678
1371,8.53284093
1372,8.61104034
1376,9.00252561
1377,9.09266136
1380,9.31270483
1381,9.31493045
1383,9.40545771
1385,9.46077773
1386,9.46840659
1389,9.48595892
1392,9.63786384
1393,9.59406629
1395,9.69131865
1399,9.89751234
1400,9.90987924
1403,9.90555003
1405,9.97883894
1410,9.91709012
1411,9.90504715
1415,9.95213313
1416,9.91985080
1418,9.87830756
1423,9.65294864
1425,9.63323665
1426,9.59075852
1429,9.36650004
1432,9.24588595
1433,9.22511721
1436,9.03379099
1437,8.97142043
1439,8.82331711
1440,8.63143995
1441,8.55872160
1442,8.47055822
1443,8.32137773
1446,8.22585975
1448,8.08590115
1452,7.74495253
1453,7.70589028
1457,7.40386575
1459,7.14417975
1460,7.06111718
1461,6.96062357
1463,6.62450617
1464,6.52889662
1466,6.25814224
1467,6.19008821
1469,5.66814936
1470,5.62159121
1471,5.52180440
1473,5.27197989
1475,4.86578855
1479,4.12249719
1480,3.87572091
1485,2.89169243
1489,0.97891179
1515,0.35186062
1516,0.49387156
1518,0.72853610
1521,1.25606923
1522,1.95472007
1523,2.15549230
1527,2.91925166
1529,2.99291912
1530,2.12654828
1533,2.20590788
1534,1.97876640
1543,5.83237902
1544,6.42685479
1546,6.32176180
1551,6.58681093
1552,6.55857481
1554,7.22774162
1556,7.26155336
1560,7.45731758
1561,7.31306407
1562,7.54882209
1565,6.79320611
1566,7.29808323
1569,8.37507234
1570,8.12162049
1571,8.26242028
1572,8.50389809
1573,8.71954038
1575,8.32302613
1577,8.02645455
1578,8.93553045
1579,8.92234404
1580,8.77009013
1581,8.61768943
1588,8.82104091
1590,9.32168222
1592,9.24810708
1596,9.53933167
1598,9.48819064
1599,9.50653549
1600,9.53906908
1604,9.55314471
1605,9.57924025
1606,9.52390646
1610,9.34796243
1616,9.19559944
1620,8.43652584
1623,8.79044662
1624,8.74811061
1626,8.66693229
1628,8.29907452
1629,7.83937565
1632,7.92195182
1634,7.39049887
1636,7.25856155
1637,7.13885167
1638,7.27950266
1641,6.87047417
1642,7.53454193
1644,7.05707251
1645,6.83701249
1648,6.88682201
1649,6.92859027
1651,6.33954683
1654,5.55891355
1655,5.74487097
1656,5.56663440
1657,5.18790754
1663,4.83185511
1665,4.41422953
1668,3.45371650
1669,3.63019023
1670,2.63692845
1679,1.06823400
1681,0.82394699
1682,0.78040901
1683,0.39763050
1684,0.38213832
1685,0.35175170
1686,0.25653548
1687,0.17929400
1694,0.37999305
1699,0.03342250
1702,0.14123916
1705,0.16269162
1711,0.22551986
1712,0.24770282
1714,0.25071170
1715,0.32889424
1716,0.32889424
1717,1.31514567
1718,0.40561872
1719,0.53863455
1722,1.07311141
1723,1.50586320
1724,1.82292356
1727,2.76609879
1730,3.27458913
1732,3.50254494
1733,3.64613783
1735,3.94258019
1737,4.18096259
1739,4.37423636
1740,4.54351619
1742,4.55601442
1743,4.80889950
1746,5.09980604
1747,5.07486983
1750,5.18398318
1751,5.23891635
1753,5.48280616
1754,5.57419337
1755,5.52632088
1756,5.62478411
1757,5.65106314
1760,6.06973779
1762,6.15311850
1763,6.27241213
1764,6.12436067
1765,6.34829806
1768,6.50450039
1769,6.41245549
1772,6.61017048
1774,6.62757594
1776,6.59777887
1777,6.58076359
1781,6.43517186
1785,6.47224269
1786,6.57992217
1787,6.51682040
1788,6.57302643
1789,6.56275008
1791,6.11609240
1792,6.59215750
1793,6.66091961
1799,6.25657131
1800,5.93486728
1810,3.95152142
1812,3.99694035
1815,4.21333042
1816,3.87031163
1823,3.39178375
1825,3.42108175
1827,4.86071944
1831,4.70505009
1833,4.67428963
1834,4.66555417
1835,4.55492005
1836,4.44448604
1837,4.13510252
1838,3.41866204
1839,3.46310338
1841,2.90435844
1842,2.94300576
1843,2.52677761
1847,1.23819415
1848,1.02766540
1849,0.99238839
1850,1.08289309
1852,0.79836945
